hold_id,branch,n_samples,full_modal_n,is_full_hold,u_prev_v,u_cmd_v,delta_u_v,duration_s,tail_n_samples,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,displacement_step_mm,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,accepted_for_creep,exclusion_reason
624,up,400,400,TRUE,4.14,5.108,0.968,4,20,12.72,17.4,2.14,2.7110000000000003,4.679999999999998,0,0.010208355710680819,0,0.10075187969925312,TRUE,NA
625,down,400,400,TRUE,5.108,4.227,-0.8809999999999993,4,20,17.4,14.1,2.7,2.18,-3.299999999999999,0,0,0,0,TRUE,NA
626,down,400,400,TRUE,4.227,3.458,-0.7690000000000001,4,20,14.1,10.78,2.18,1.72,-3.3200000000000003,0,0,0,0,TRUE,NA
627,up,400,400,TRUE,3.458,3.784,0.3259999999999996,4,20,10.78,11.56,1.72,1.92,0.7800000000000011,0,0,0,0,FALSE,small_command_step
628,up,400,400,TRUE,3.784,5.442,1.6580000000000004,4,20,11.56,19.048,1.92,2.916,7.487999999999998,0.010052493799000478,0.00820782681668124,0.14436090225563966,-0.012030075187967698,TRUE,NA
629,down,400,400,TRUE,5.442,4.441,-1.0010000000000003,4,20,19.06,15.2,2.92,2.3,-3.8599999999999994,0,0,0,0,TRUE,NA
630,down,400,400,TRUE,4.441,1.612,-2.8289999999999997,4,20,15.2,4.49,2.3,0.6,-10.709999999999999,0.021026299321513692,0,-0.34285714285714014,0,TRUE,NA
631,up,400,400,TRUE,1.612,3.464,1.8519999999999999,4,20,4.46,9.647,0.6,1.72,5.187,0.00978720969859165,0,0.09473684210526163,0,TRUE,NA
632,down,400,400,TRUE,3.464,2.3,-1.1640000000000001,4,20,9.64,6.251,1.72,1.02,-3.3890000000000002,0.010208355710680591,0,-0.14887218045112285,0,TRUE,NA
633,up,400,400,TRUE,2.3,5.993,3.6930000000000005,4,20,6.24,21.631,1.02,3.24,15.391,0.010208355710680591,0,0.14887218045110792,0,TRUE,NA
634,down,400,400,TRUE,5.993,1.136,-4.857,4,20,21.64,3.2649999999999997,3.24,0.34400000000000003,-18.375,0.01701392618446789,0.008207826816681217,-0.2691729323308266,-0.09624060150375885,TRUE,NA
635,up,400,400,TRUE,1.136,2.487,1.3510000000000002,4,20,3.24,6.06,0.34,1.12,2.8199999999999994,0,0,0,0,TRUE,NA
636,down,400,400,TRUE,2.487,1.408,-1.0790000000000002,4,20,6.06,3.5,1.12,0.48,-2.5599999999999996,0,0,0,0,TRUE,NA
637,up,400,400,TRUE,1.408,2.717,1.3090000000000002,4,20,3.5,6.54,0.48,1.28,3.04,0,0,0,0,TRUE,NA
638,up,400,400,TRUE,2.717,6.165,3.448,4,20,6.54,22.338,1.28,3.36,15.798000000000002,0.01436369692919185,0,0.22255639097744429,0,TRUE,NA
639,down,400,400,TRUE,6.165,1.843,-4.322,4,20,22.36,4.855,3.36,0.74,-17.505,0.01572795031314105,0,-0.24511278195488717,0,TRUE,NA
640,up,400,400,TRUE,1.843,4.187,2.3440000000000003,4,20,4.84,12.42,0.74,2.16,7.58,0,0,0,0,TRUE,NA
641,up,400,400,TRUE,4.187,5.2,1.013,4,20,12.42,17.516,2.16,2.76,5.095999999999998,0.008207826816681058,0,0.09624060150377567,0,TRUE,NA
642,up,400,400,TRUE,5.2,6.588,1.388,4,20,17.52,24.889,2.76,3.6,7.369,0.010208355710680591,0,0.14887218045112666,0,TRUE,NA
643,down,400,400,TRUE,6.588,4.608,-1.9800000000000004,4,20,24.9,16.32,3.6,2.42,-8.579999999999998,0,0,0,0,TRUE,NA
644,up,400,400,TRUE,4.608,5.064,0.4560000000000004,4,20,16.32,17.829,2.42,2.68,1.5090000000000003,0.010208355710680591,0,0.10676691729321336,0,TRUE,NA
645,down,400,400,TRUE,5.064,3.955,-1.109,4,20,17.84,13.169,2.68,2.02,-4.670999999999999,0.010208355710680591,0,-0.14887218045113274,0,TRUE,NA
646,down,400,400,TRUE,3.955,3.407,-0.548,4,20,13.16,10.64,2.02,1.68,-2.5199999999999996,0,0,0,0,TRUE,NA
647,down,400,400,TRUE,3.407,2.791,-0.6160000000000001,4,20,10.64,8.137,1.68,1.32,-2.503,0.007326950970650959,0,-0.07669172932332287,0,TRUE,NA
648,down,400,400,TRUE,2.791,1.29,-1.501,4,20,8.12,3.442,1.32,0.405,-4.677999999999999,0.01576137851304826,0.00888523316638637,-0.24962406015036903,-0.11278195488721796,TRUE,NA
649,up,400,400,TRUE,1.29,4.994,3.7039999999999997,4,20,3.42,16.352999999999998,0.4,2.64,12.932999999999998,0.00978720969859165,0,0.13684210526314092,0,TRUE,NA
650,down,400,400,TRUE,4.994,3.752,-1.242,4,20,16.38,11.64,2.64,1.9,-4.739999999999998,0,0,0,0,TRUE,NA
651,up,400,400,TRUE,3.752,4.445,0.6930000000000005,4,20,11.64,14.067,1.9,2.3,2.4269999999999996,0.00978720969859165,0,0.0827067669173187,0,TRUE,NA
652,down,400,400,TRUE,4.445,2.478,-1.967,4,20,14.08,6.963,2.3,1.12,-7.117,0.007326950970650634,0,-0.07669172932331766,0,TRUE,NA
653,up,400,400,TRUE,2.478,3.255,0.7769999999999997,4,20,6.96,8.95,1.12,1.6,1.9899999999999993,0.010259783520852233,0,0.11428571428572755,0,TRUE,NA
654,up,400,400,TRUE,3.255,5.278,2.0229999999999997,4,20,8.96,17.868,1.6,2.8,8.907999999999998,0.010052493799000478,0,0.14436090225563694,0,TRUE,NA
655,down,400,400,TRUE,5.278,4.206,-1.0719999999999992,4,20,17.88,13.762,2.8,2.1740000000000004,-4.1179999999999986,0.006155870112510793,0.009403246919632553,-0.054135338345879455,0.07218045112781973,TRUE,NA
656,up,400,400,TRUE,4.206,6.294,2.087999999999999,4,20,13.76,23.413,2.18,3.42,9.653,0.009787209698593388,0,0.13684210526319673,0,TRUE,NA
657,down,400,400,TRUE,6.294,5.974,-0.3199999999999994,4,20,23.42,22.74,3.42,3.24,-0.6800000000000033,0,0,0,0,FALSE,small_command_step
658,down,400,400,TRUE,5.974,5.133,-0.8410000000000002,4,20,22.74,19.1,3.24,2.72,-3.639999999999997,0,0,0,0,TRUE,NA
659,down,400,400,TRUE,5.133,1.401,-3.732,4,20,19.1,4.027,2.72,0.483,-15.073,0.022734161635370554,0.007326950970650471,-0.37142857142857416,-0.07669172932330874,TRUE,NA
660,up,400,400,TRUE,1.401,2.001,0.5999999999999999,4,20,4,4.96,0.48,0.84,0.96,0,0,0,0,FALSE,small_displacement_step
661,up,400,400,TRUE,2.001,3.437,1.436,4,20,4.96,9.34,0.84,1.7,4.38,0,0,0,0,TRUE,NA
662,down,400,400,TRUE,3.437,2.103,-1.3339999999999996,4,20,9.34,5.54,1.7,0.9,-3.8,0,0,0,0,TRUE,NA
663,down,400,400,TRUE,2.103,1.457,-0.6460000000000001,4,20,5.54,3.68,0.9,0.52,-1.8599999999999999,0,0,0,0,TRUE,NA
664,up,400,400,TRUE,1.457,2.386,0.929,4,20,3.68,5.64,0.52,1.07,1.9599999999999995,0,0.01025978352085155,0,0.030075187969925712,TRUE,NA
665,up,400,400,TRUE,2.386,4.512,2.1259999999999994,4,20,5.64,13.651,1.08,2.34,8.011,0.010208355710680591,0,0.14887218045113615,0,TRUE,NA
666,down,400,400,TRUE,4.512,3.411,-1.1009999999999995,4,20,13.66,9.9,2.34,1.689,-3.76,0,0.010208355710680819,0,0.1488721804511274,TRUE,NA
667,down,400,400,TRUE,3.411,1.782,-1.629,4,20,9.9,4.608,1.7,0.704,-5.292000000000001,0.010052493799000925,0.00820782681668124,-0.096240601503768,-0.09624060150375811,TRUE,NA
668,down,400,400,TRUE,1.782,1.426,-0.3560000000000001,4,20,4.6,3.528,0.7,0.48,-1.0719999999999996,0.010052493799000702,0,-0.14436090225563372,0,TRUE,NA
669,up,400,400,TRUE,1.426,2.529,1.103,4,20,3.52,5.94,0.48,1.16,2.4200000000000004,0,0,0,0,TRUE,NA
670,down,400,400,TRUE,2.529,1.344,-1.1849999999999998,4,20,5.94,3.248,1.16,0.44,-2.692,0.010052493799000478,0,-0.14436090225563483,0,TRUE,NA
671,up,400,400,TRUE,1.344,5.989,4.645,4,20,3.24,21.138,0.44,3.24,17.898000000000003,0.01576137851304791,0,0.24962406015037678,0,TRUE,NA
672,down,400,400,TRUE,5.989,4.516,-1.4729999999999999,4,20,21.16,15.12,3.24,2.36,-6.040000000000001,0,0,0,0,TRUE,NA
673,up,400,400,TRUE,4.516,5.886,1.37,4,20,15.12,21.212,2.36,3.18,6.0920000000000005,0.010052493799000478,0,0.14436090225565704,0,TRUE,NA
674,down,400,400,TRUE,5.886,3.894,-1.992,4,20,21.22,12.606,3.18,1.98,-8.613999999999999,0.009403246919632345,0,-0.1263157894736817,0,TRUE,NA
675,down,400,400,TRUE,3.894,3.138,-0.7560000000000002,4,20,12.6,9.302000000000001,1.98,1.52,-3.2979999999999983,0.006155870112510793,0,-0.05413533834587921,0,TRUE,NA
676,up,400,400,TRUE,3.138,5.492,2.354,4,20,9.3,19.154,1.52,2.94,9.854,0.009403246919632345,0,0.12631578947372368,0,TRUE,NA
677,up,400,400,TRUE,5.492,6.235,0.7430000000000003,4,20,19.16,23.223,2.94,3.397,4.062999999999999,0.007326950970650309,0.007326950970650471,0.07669172932332598,-0.004511278195490706,TRUE,NA
678,down,400,400,TRUE,6.235,4.874,-1.3610000000000007,4,20,23.24,17.62,3.4,2.573,-5.6199999999999974,0,0.009787209698591866,0,0.019548872180450344,TRUE,NA
679,down,400,400,TRUE,4.874,3.391,-1.4829999999999997,4,20,17.62,10.652000000000001,2.58,1.68,-6.968,0.010052493799000478,0,-0.14436090225564954,0,TRUE,NA
680,up,400,400,TRUE,3.391,4.793,1.4020000000000001,4,20,10.64,16.021,1.68,2.52,5.381,0.004472135954999484,0,0.02857142857141763,0,TRUE,NA
681,up,400,400,TRUE,4.793,5.79,0.9969999999999999,4,20,16.04,21.064999999999998,2.52,3.12,5.024999999999999,0.008885233166386196,0,0.11278195488718921,0,TRUE,NA
682,down,400,400,TRUE,5.79,5.463,-0.32699999999999996,4,20,21.08,20.261000000000003,3.12,2.92,-0.8189999999999955,0.004472135954999484,0,-0.016541353383504542,0,FALSE,small_command_step
683,down,400,400,TRUE,5.463,3.522,-1.9410000000000003,4,20,20.26,11.366,2.92,1.76,-8.894000000000002,0.00940324691963318,0,-0.12631578947370226,0,TRUE,NA
684,up,400,400,TRUE,3.522,4.046,0.5240000000000005,4,20,11.36,12.9,1.76,2.08,1.540000000000001,0,0,0,0,TRUE,NA
685,up,400,400,TRUE,4.046,6.487,2.441,4,20,12.9,24.532,2.08,3.54,11.632,0.010052493799000478,0,0.14436090225561818,0,TRUE,NA
686,down,400,400,TRUE,6.487,4.093,-2.394,4,20,24.54,13.996,3.54,2.1,-10.543999999999999,0.008207826816681058,0,-0.09624060150378114,0,TRUE,NA
687,down,400,400,TRUE,4.093,2.712,-1.3809999999999998,4,20,13.98,8.097999999999999,2.1,1.26,-5.8820000000000014,0.006155870112510793,0,-0.05413533834587073,0,TRUE,NA
688,up,400,400,TRUE,2.712,5.676,2.964,4,20,8.08,20.417,1.26,3.048,12.337000000000002,0.007326950970651611,0.010052493799000702,0.07669172932331271,0.14436090225563397,TRUE,NA
689,up,400,400,TRUE,5.676,7.091,1.415,4,20,20.44,27.569,3.06,3.9,7.128999999999998,0.010208355710680591,0,0.14887218045118497,0,TRUE,NA
690,down,400,400,TRUE,7.091,4.589,-2.502,4,20,27.58,16.718999999999998,3.9,2.4,-10.861,0.004472135954999484,0,-0.028571428571393997,0,TRUE,NA
691,down,400,400,TRUE,4.589,1.998,-2.591,4,20,16.7,5.766,2.4,0.84,-10.934,0.013138933706635846,0,-0.1984962406015012,0,TRUE,NA
692,down,400,400,TRUE,1.998,1.133,-0.865,4,20,5.74,3.144,0.84,0.32,-2.596,0.0139170474787692,0,-0.21353383458646322,0,TRUE,NA
693,up,400,400,TRUE,1.133,6.231,5.098,4,20,3.12,23.106,0.32,3.38,19.986,0.014653901941301612,0,0.2255639097744329,0,TRUE,NA
694,down,400,400,TRUE,6.231,4.658,-1.5729999999999995,4,20,23.12,16.56,3.38,2.44,-6.560000000000002,0,0,0,0,TRUE,NA
695,down,400,400,TRUE,4.658,1.96,-2.6980000000000004,4,20,16.56,5.448,2.44,0.82,-11.111999999999998,0.010052493799000478,0,-0.14436090225563505,0,TRUE,NA
696,up,400,400,TRUE,1.96,3.303,1.343,4,20,5.44,9.119,0.82,1.62,3.6789999999999994,0.004472135954999484,0,0.025563909774430304,0,TRUE,NA
697,down,400,400,TRUE,3.303,2.316,-0.9870000000000001,4,20,9.12,6.3,1.62,1.02,-2.8199999999999994,0,0,0,0,TRUE,NA
698,up,400,400,TRUE,2.316,5.122,2.806,4,20,6.3,17.188,1.02,2.72,10.887999999999998,0.010052493799000478,0,0.14436090225561896,0,TRUE,NA
699,up,400,400,TRUE,5.122,6.293,1.1710000000000003,4,20,17.2,23.569,2.72,3.42,6.369,0.010208355710680591,0,0.14887218045112466,0,TRUE,NA
