analysis_name,hold_id,branch,n_samples,full_modal_n,is_full_hold,hold_duration_s,terminal_tail_n_samples,terminal_tail_start_s,u_previous_v,u_cmd_v,delta_u_v,abs_delta_u_v,voltage_bin_width_v,voltage_bin_lower_v,voltage_bin_upper_v,voltage_bin_center_v,voltage_bin,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,terminal_stable,eligible_for_repeatability,exclusion_reason,terminal_tail_fraction,min_repeats_per_bin,max_terminal_s_sd_mm,max_terminal_s_slope_mm_s,max_terminal_p_sd_bar,max_terminal_p_slope_bar_s
local_static_map_repeatability,66,up,400,400,TRUE,4,20,3.8000000000000003,4.691,6.694,2.003,2.003,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",15.78,24.509999999999998,2.46,3.66,0.010259783520851322,0,0.15037593984965641,5.655503597977142e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,67,up,400,400,TRUE,4,20,3.8000000000000003,6.694,7.136,0.44200000000000017,0.44200000000000017,0.1,7.1000000000000005,7.2,7.15,"[7.10, 7.20)",24.52,26.74,3.66,3.94,0.004472135955000279,0,0.028571428571453793,-4.159970186054063e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,68,down,400,400,TRUE,4,20,3.8000000000000003,7.136,4.958,-2.178,2.178,0.1,4.9,5,4.95,"[4.90, 5.00)",26.76,17.66,3.94,2.62,0.004472135954999484,0,-0.028571428571434892,4.259753110787687e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,69,down,400,400,TRUE,4,20,3.8000000000000003,4.958,3.767,-1.1910000000000003,1.1910000000000003,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",17.64,11.74,2.62,1.92,0.007880689256523955,0,-0.08270676691728897,-8.338615404188609e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,70,up,400,400,TRUE,4,20,3.8000000000000003,3.767,4.992,1.225,1.225,0.1,4.9,5,4.95,"[4.90, 5.00)",11.72,16.36,1.92,2.64,0.004472135954999484,0,0.028571428571406324,1.2236510620297808e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,71,up,400,400,TRUE,4,20,3.8000000000000003,4.992,5.405,0.41300000000000026,0.41300000000000026,0.1,5.4,5.5,5.45,"[5.40, 5.50)",16.38,18.42,2.64,2.9,0,0.009787209698591866,-2.486717256724505e-14,0.10977443609022665,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,72,up,400,400,TRUE,4,20,3.8000000000000003,5.405,6.697,1.2919999999999998,1.2919999999999998,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",18.42,24.84,2.88,3.68,0.008207826816681058,0,0.0962406015037565,1.0232359432363152e-14,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,73,down,400,400,TRUE,4,20,3.8000000000000003,6.697,5.66,-1.037,1.037,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",24.86,21.1,3.68,3.04,0,0,-7.176381215010148e-15,-1.4319087374024795e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,74,up,400,400,TRUE,4,20,3.8000000000000003,5.66,6.617,0.9569999999999999,0.9569999999999999,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",21.1,24.74,3.04,3.62,0,0,2.4795045876895616e-14,1.5770971846344015e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,75,down,400,400,TRUE,4,20,3.8000000000000003,6.617,4.189,-2.428,2.428,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",24.74,14.04,3.62,2.16,0.00978720969859165,0,-0.13684210526315105,3.3353559179204757e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,76,down,400,400,TRUE,4,20,3.8000000000000003,4.189,3.76,-0.42900000000000027,0.42900000000000027,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",14.02,11.84,2.16,1.9,0.004472135954999484,0,-0.02857142857143119,-3.354121193755926e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,77,up,400,400,TRUE,4,20,3.8000000000000003,3.76,6.139,2.3790000000000004,2.3790000000000004,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",11.82,22.18,1.9,3.34,0.010208355710680591,0,0.1488721804511529,-1.5952214316183979e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,78,down,400,400,TRUE,4,20,3.8000000000000003,6.139,3.239,-2.9000000000000004,2.9000000000000004,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",22.2,9.66,3.34,1.6,0.009176629354822274,0,-0.10827067669171747,-1.72099425159674e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,79,down,400,400,TRUE,4,20,3.8000000000000003,3.239,2.018,-1.221,1.221,0.1,2,2.1,2.05,"[2.00, 2.10)",9.64,5.14,1.6,0.86,0.008885233166386591,0,-0.11278195488721392,-3.874539772800252e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,80,up,400,400,TRUE,4,20,3.8000000000000003,2.018,2.488,0.4700000000000002,0.4700000000000002,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",5.14,5.96,0.86,1.14,0,0,5.202184306883929e-15,-1.2462612488822926e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,81,up,400,400,TRUE,4,20,3.8000000000000003,2.488,3.723,1.2349999999999999,1.2349999999999999,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",5.96,9.9,1.14,1.88,0,0,-1.6421825011461796e-14,1.6303730166767567e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,82,down,400,400,TRUE,4,20,3.8000000000000003,3.723,1.476,-2.247,2.247,0.1,1.4000000000000001,1.5000000000000002,1.4500000000000002,"[1.40, 1.50)",9.9,3.4,1.88,0.52,0.014653901941300942,0,-0.22556390977443902,6.346208666606763e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,83,up,400,400,TRUE,4,20,3.8000000000000003,1.476,3.674,2.198,2.198,0.1,3.6,3.7,3.6500000000000004,"[3.60, 3.70)",3.4,9.44,0.52,1.84,0.004472135954999484,0,0.028571428571435343,5.116179716181576e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,84,down,400,400,TRUE,4,20,3.8000000000000003,3.674,1.558,-2.1159999999999997,2.1159999999999997,0.1,1.5,1.6,1.55,"[1.50, 1.60)",9.44,3.5,1.84,0.58,0.010052493799000702,0.008885233166386345,-0.027067669172931255,0.11278195488721814,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,85,up,400,400,TRUE,4,20,3.8000000000000003,1.558,2.88,1.3219999999999998,1.3219999999999998,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",3.52,6.58,0.58,1.38,0,0,-2.936319124024283e-15,-1.03328736297032e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,86,up,400,400,TRUE,4,20,3.8000000000000003,2.88,4.185,1.3049999999999997,1.3049999999999997,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",6.58,11.38,1.38,2.16,0,0,1.9222171176367834e-15,3.3353559179204757e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,87,up,400,400,TRUE,4,20,3.8000000000000003,4.185,4.585,0.40000000000000036,0.40000000000000036,0.1,4.5,4.6,4.55,"[4.50, 4.60)",11.38,13.36,2.16,2.4,0,0,-6.3808857264735916e-15,-4.0791376859491647e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,88,down,400,400,TRUE,4,20,3.8000000000000003,4.585,3.137,-1.448,1.448,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",13.36,8.38,2.4,1.54,0.008885233166386985,0,-0.11278195488721225,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,89,down,400,400,TRUE,4,20,3.8000000000000003,3.137,1.737,-1.4,1.4,0.1,1.7000000000000002,1.8000000000000003,1.7500000000000002,"[1.70, 1.80)",8.36,4.02,1.54,0.7,0,0,1.1596607512059694e-15,1.1373710787791849e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,90,up,400,400,TRUE,4,20,3.8000000000000003,1.737,5.265,3.5279999999999996,3.5279999999999996,0.1,5.2,5.3,5.25,"[5.20, 5.30)",4.02,16.549999999999997,0.7,2.8,0.010259783520851322,0,0.15037593984959,4.5494843151167395e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,91,up,400,400,TRUE,4,20,3.8000000000000003,5.265,6.372,1.1070000000000002,1.1070000000000002,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",16.56,22.76,2.8,3.48,0.010208355710682404,0,0.14887218045117515,-5.084367378921277e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,92,up,400,400,TRUE,4,20,3.8000000000000003,6.372,7.094,0.7220000000000004,0.7220000000000004,0.1,7,7.1,7.05,"[7.00, 7.10)",22.76,26.54,3.48,3.9,0.008885233166386196,0,0.11278195488724757,-8.238376599396804e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,93,down,400,400,TRUE,4,20,3.8000000000000003,7.094,5.86,-1.234,1.234,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",26.56,22.16,3.9,3.16,0.006155870112510793,0,-0.03007518796992192,3.190352619481828e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,94,down,400,400,TRUE,4,20,3.8000000000000003,5.86,3.543,-2.317,2.317,0.1,3.5,3.6,3.55,"[3.50, 3.60)",22.14,10.72,3.16,1.78,0.008885233166386985,0,-0.1127819548872137,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,95,up,400,400,TRUE,4,20,3.8000000000000003,3.543,5.734,2.191,2.191,0.1,5.7,5.8,5.75,"[5.70, 5.80)",10.7,20.06,1.78,3.08,0.008885233166386196,0,0.11278195488719955,1.0884504822562292e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,96,up,400,400,TRUE,4,20,3.8000000000000003,5.734,6.482,0.7480000000000002,0.7480000000000002,0.1,6.4,6.5,6.45,"[6.40, 6.50)",20.08,23.98,3.08,3.54,0.007326950970650309,0,0.07669172932331074,-4.042063014336443e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,97,down,400,400,TRUE,4,20,3.8000000000000003,6.482,5.133,-1.3490000000000002,1.3490000000000002,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",23.98,18.52,3.54,2.72,0,0,1.9358333945562687e-14,1.7675060055713464e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,98,up,400,400,TRUE,4,20,3.8000000000000003,5.133,6.325,1.1920000000000002,1.1920000000000002,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",18.52,23.4,2.72,3.44,0.010052493799002263,0,0.1443609022556981,-1.5498159091201008e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,99,up,400,400,TRUE,4,20,3.8000000000000003,6.325,7.037,0.7119999999999997,0.7119999999999997,0.1,7,7.1,7.05,"[7.00, 7.10)",23.42,26.74,3.44,3.88,0.007326950970650309,0.009787209698591866,0.07669172932337602,-0.02556390977442678,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,100,down,400,400,TRUE,4,20,3.8000000000000003,7.037,6.695,-0.34199999999999964,0.34199999999999964,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",26.74,26.1,3.88,3.68,0,0.010052493799000702,-3.835322923977905e-14,0.14436090225564546,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,101,down,400,400,TRUE,4,20,3.8000000000000003,6.695,5.197,-1.4980000000000002,1.4980000000000002,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",26.1,19.5,3.68,2.76,0.010052493799000478,0,-0.14436090225564682,-2.06657472594064e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,102,down,400,400,TRUE,4,20,3.8000000000000003,5.197,2.105,-3.092,3.092,0.1,2.1,2.2,2.1500000000000004,"[2.10, 2.20)",19.48,5.66,2.76,0.92,0.004472135954999683,0,-0.028571428571424504,2.558089858090788e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,103,up,400,400,TRUE,4,20,3.8000000000000003,2.105,3.017,0.9119999999999999,0.9119999999999999,0.1,3,3.1,3.05,"[3.00, 3.10)",5.64,7.82,0.92,1.46,0,0,6.1632002913056835e-15,7.7939389442856535e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,104,up,400,400,TRUE,4,20,3.8000000000000003,3.017,4.766,1.749,1.749,0.1,4.7,4.8,4.75,"[4.70, 4.80)",7.82,14.96,1.46,2.5,0.00978720969859165,0,0.13684210526313667,4.7127970093326585e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,105,down,400,400,TRUE,4,20,3.8000000000000003,4.766,2.528,-2.238,2.238,0.1,2.5,2.6,2.55,"[2.50, 2.60)",14.98,6.74,2.5,1.16,0.006155870112511066,0,-0.05413533834585881,7.929419577890784e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,106,up,400,400,TRUE,4,20,3.8000000000000003,2.528,6.174,3.6460000000000004,3.6460000000000004,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",6.72,22.16,1.16,3.36,0.012814465510343475,0,0.18947368421055674,2.981634402767611e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,107,down,400,400,TRUE,4,20,3.8000000000000003,6.174,5.603,-0.5710000000000006,0.5710000000000006,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",22.18,20.44,3.36,3.02,0,0,-8.191589452873955e-15,-9.334593163592112e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,108,down,400,400,TRUE,4,20,3.8000000000000003,5.603,3.138,-2.465,2.465,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",20.44,9.1,3.02,1.52,0.00978720969859165,0,-0.13684210526317467,-7.159543687012397e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,109,up,400,400,TRUE,4,20,3.8000000000000003,3.138,5.269,2.1310000000000002,2.1310000000000002,0.1,5.2,5.3,5.25,"[5.20, 5.30)",9.1,17.72,1.52,2.8,0.006155870112510793,0,0.054135338345873085,4.5494843151167395e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,110,up,400,400,TRUE,4,20,3.8000000000000003,5.269,6.536,1.2669999999999995,1.2669999999999995,0.1,6.5,6.6,6.55,"[6.50, 6.60)",17.74,24.3,2.8,3.58,0.009403246919632345,0,0.12631578947366545,-2.5013092287083402e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,111,down,400,400,TRUE,4,20,3.8000000000000003,6.536,5.807,-0.7289999999999992,0.7289999999999992,0.1,5.800000000000001,5.9,5.8500000000000005,"[5.80, 5.90)",24.32,21.94,3.58,3.14,0,0,-1.3484399655961204e-14,1.151149412810457e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,112,down,400,400,TRUE,4,20,3.8000000000000003,5.807,4.182,-1.625,1.625,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",21.94,14,3.14,2.16,0,0,-2.2331267199858176e-14,3.3353559179204757e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,113,up,400,400,TRUE,4,20,3.8000000000000003,4.182,6.503,2.3209999999999997,2.3209999999999997,0.1,6.5,6.6,6.55,"[6.50, 6.60)",13.98,24.28,2.16,3.54,0.008944271909998969,0,0.10526315789472937,-4.042063014336443e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,114,down,400,400,TRUE,4,20,3.8000000000000003,6.503,6.118,-0.3849999999999998,0.3849999999999998,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",24.3,23.36,3.54,3.32,0,0,1.2470302310857046e-14,1.4408806171395092e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,115,down,400,400,TRUE,4,20,3.8000000000000003,6.118,4.213,-1.9050000000000002,1.9050000000000002,0.1,4.2,4.3,4.25,"[4.20, 4.30)",23.36,14.34,3.32,2.18,0.007326950970650309,0,-0.07669172932332423,-2.2383987585520707e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,116,up,400,400,TRUE,4,20,3.8000000000000003,4.213,4.895,0.6819999999999995,0.6819999999999995,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",14.34,16.68,2.18,2.58,0.010052493799000478,0,0.12330827067670756,1.813466974449467e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,117,up,400,400,TRUE,4,20,3.8000000000000003,4.895,6.5,1.6050000000000004,1.6050000000000004,0.1,6.5,6.6,6.55,"[6.50, 6.60)",16.7,24.34,2.58,3.54,0.010052493799000478,0,0.14436090225564913,-4.042063014336443e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,118,down,400,400,TRUE,4,20,3.8000000000000003,6.5,3.794,-2.706,2.706,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",24.34,12.4,3.54,1.92,0.010208355710680591,0,-0.14887218045112444,-8.338615404188609e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,119,up,400,400,TRUE,4,20,3.8000000000000003,3.794,6.99,3.196,3.196,0.1,6.9,7,6.95,"[6.90, 7.00)",12.38,26.58,1.92,3.84,0.00978720969859165,0,0.13684210526314577,-1.6677230808377218e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,120,down,400,400,TRUE,4,20,3.8000000000000003,6.99,4.456,-2.534,2.534,0.1,4.4,4.5,4.45,"[4.40, 4.50)",26.6,15.6,3.84,2.32,0.00978720969859165,0,-0.13684210526317056,1.5858839155781569e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,121,down,400,400,TRUE,4,20,3.8000000000000003,4.456,3.285,-1.1710000000000003,1.1710000000000003,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",15.6,10.08,2.32,1.62,0.010208355710680591,0,-0.14887218045111,5.982774676543772e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,122,down,400,400,TRUE,4,20,3.8000000000000003,3.285,2.259,-1.0260000000000002,1.0260000000000002,0.1,2.2,2.3000000000000003,2.25,"[2.20, 2.30)",10.08,6.12,1.62,1,0.006155870112510793,0,-0.05413533834586696,-1.4500329843864763e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,123,up,400,400,TRUE,4,20,3.8000000000000003,2.259,3.012,0.7530000000000001,0.7530000000000001,0.1,3,3.1,3.05,"[3.00, 3.10)",6.12,7.86,1,1.46,0,0,1.5316911960077705e-14,7.7939389442856535e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,124,down,400,400,TRUE,4,20,3.8000000000000003,3.012,2.319,-0.6930000000000001,0.6930000000000001,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",7.86,6.04,1.46,1.04,0.008885233166386591,0,-0.11278195488722045,1.2692417333213526e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,125,down,400,400,TRUE,4,20,3.8000000000000003,2.319,0.998,-1.321,1.321,0.1,0.9,1,0.95,"[0.90, 1.00)",6.02,2.38,1.04,0.26,0.01436369692919217,0.00820782681668124,-0.2225563909774426,-0.09624060150375978,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,126,up,400,400,TRUE,4,20,3.8000000000000003,0.998,2.439,1.441,1.441,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",2.36,5.36,0.24,1.1,0,0,-9.697106070972067e-15,-1.3684240897976695e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,127,down,400,400,TRUE,4,20,3.8000000000000003,2.439,1.35,-1.089,1.089,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",5.36,2.92,1.1,0.46,0.007326950970650471,0.010208355710680819,-0.07669172932330762,0.14887218045112927,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,128,up,400,400,TRUE,4,20,3.8000000000000003,1.35,2.591,1.241,1.241,0.1,2.5,2.6,2.55,"[2.50, 2.60)",2.92,5.64,0.46,1.2,0,0,3.026764532717666e-15,-2.0395688429745824e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,129,down,400,400,TRUE,4,20,3.8000000000000003,2.591,1.149,-1.4420000000000002,1.4420000000000002,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",5.64,2.46,1.2,0.34,0.014509525002200246,0.010208355710680819,-0.22556390977443552,-0.14887218045112824,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,130,up,400,400,TRUE,4,20,3.8000000000000003,1.149,6.369,5.22,5.22,0.1,6.300000000000001,6.4,6.3500000000000005,"[6.30, 6.40)",2.44,22.62,0.32,3.46,0.015078740698500718,0,0.231578947368434,3.027039925265909e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,131,down,400,400,TRUE,4,20,3.8000000000000003,6.369,4.273,-2.096,2.096,0.1,4.2,4.3,4.25,"[4.20, 4.30)",22.66,13.56,3.46,2.2,0,0,-5.691016158055376e-15,-2.736848179595339e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,132,down,400,400,TRUE,4,20,3.8000000000000003,4.273,2.511,-1.7619999999999996,1.7619999999999996,0.1,2.5,2.6,2.55,"[2.50, 2.60)",13.56,6.46,2.2,1.16,0,0,-5.020927853193951e-15,7.929419577890784e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,133,up,400,400,TRUE,4,20,3.8000000000000003,2.511,3.419,0.9079999999999999,0.9079999999999999,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",6.46,8.86,1.16,1.7,0,0,9.497544882788157e-15,-2.7645853351678203e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,134,up,400,400,TRUE,4,20,3.8000000000000003,3.419,4.074,0.6549999999999998,0.6549999999999998,0.1,4,4.1,4.05,"[4.00, 4.10)",8.86,11.4,1.7,2.1,0,0,1.8887806828885176e-14,-2.7822537020936368e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,135,down,400,400,TRUE,4,20,3.8000000000000003,4.074,1.595,-2.479,2.479,0.1,1.5,1.6,1.55,"[1.50, 1.60)",11.4,3.72,2.1,0.6,0.00820782681668124,0.010052493799000702,-0.09624060150375822,0.12030075187969871,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,136,up,400,400,TRUE,4,20,3.8000000000000003,1.595,2.495,0.9000000000000001,0.9000000000000001,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",3.72,5.56,0.6,1.14,0,0,1.0095867472320015e-14,-1.2462612488822926e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,137,down,400,400,TRUE,4,20,3.8000000000000003,2.495,1.036,-1.459,1.459,0.1,1,1.1,1.05,"[1.00, 1.10)",5.56,2.26,1.14,0.28,0.011964860832322332,0.009403246919632553,-0.17744360902255388,-0.12631578947368452,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,138,up,400,400,TRUE,4,20,3.8000000000000003,1.036,3.329,2.293,2.293,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",2.24,7.92,0.26,1.64,0.009403246919632345,0,0.12631578947368044,-1.318762898101616e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,139,up,400,400,TRUE,4,20,3.8000000000000003,3.329,4.313,0.9839999999999995,0.9839999999999995,0.1,4.3,4.3999999999999995,4.35,"[4.30, 4.40)",7.92,11.98,1.64,2.24,0.008885233166386196,0,0.11278195488722084,3.879210861462041e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,140,down,400,400,TRUE,4,20,3.8000000000000003,4.313,2.999,-1.3139999999999996,1.3139999999999996,0.1,2.9000000000000004,3.0000000000000004,2.95,"[2.90, 3.00)",11.98,7.74,2.24,1.44,0,0,8.156997975478757e-15,1.2778433154718337e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,141,up,400,400,TRUE,4,20,3.8000000000000003,2.999,3.422,0.42300000000000004,0.42300000000000004,0.1,3.4000000000000004,3.5000000000000004,3.45,"[3.40, 3.50)",7.74,8.72,1.44,1.7,0,0,-8.953595034208283e-15,-2.7645853351678203e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,142,up,400,400,TRUE,4,20,3.8000000000000003,3.422,5.661,2.2389999999999994,2.2389999999999994,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",8.72,18.9,1.7,3.04,0.013917047478770395,0,0.2135338345864854,-1.4319087374024795e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,143,up,400,400,TRUE,4,20,3.8000000000000003,5.661,6.664,1.0030000000000001,1.0030000000000001,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",18.92,24.5,3.04,3.64,0.010052493799000478,0,0.14436090225566076,-3.996657491838145e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
