xref[mm],s[mm],p[bar],u[V],t[ms] 
22.018,5.793,23.000,3.160,10.000
22.018,5.792,23.000,3.160,10.000
22.018,5.793,23.000,3.160,10.000
22.018,5.792,23.000,3.160,10.000
22.018,5.793,23.000,3.160,10.000
22.018,5.792,23.000,3.160,10.000
22.018,5.793,23.000,3.160,10.000
22.018,5.792,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.000,3.160,10.000
22.018,5.792,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.784,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.783,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.018,5.782,23.020,3.160,10.000
22.151,5.782,23.020,3.160,10.000
22.151,5.855,23.020,3.160,10.000
22.151,5.859,23.020,3.160,10.000
22.151,5.859,23.020,3.160,10.000
22.151,5.859,23.020,3.160,10.000
22.151,5.859,23.040,3.160,10.000
22.151,5.850,23.040,3.160,10.000
22.151,5.850,23.040,3.160,10.000
22.151,5.850,23.060,3.160,10.000
22.151,5.841,23.060,3.160,10.000
22.151,5.841,23.080,3.160,10.000
22.151,5.832,23.080,3.160,10.000
22.151,5.832,23.080,3.180,10.000
22.151,5.820,23.100,3.180,10.000
22.151,5.811,23.100,3.180,10.000
22.151,5.811,23.100,3.160,10.000
22.151,5.824,23.100,3.160,10.000
22.151,5.823,23.100,3.160,10.000
22.151,5.824,23.100,3.160,10.000
22.151,5.823,23.100,3.160,10.000
22.151,5.824,23.100,3.180,10.000
22.151,5.811,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.802,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.802,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.803,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.804,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.805,23.120,3.180,10.000
22.151,5.805,23.140,3.180,10.000
22.151,5.797,23.120,3.180,10.000
22.151,5.805,23.140,3.180,10.000
22.151,5.797,23.120,3.180,10.000
22.151,5.805,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.797,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.796,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.795,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.140,3.180,10.000
22.151,5.794,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.785,23.140,3.180,10.000
22.151,5.793,23.140,3.180,10.000
22.151,5.794,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.785,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.784,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.783,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.160,3.180,10.000
22.151,5.782,23.180,3.180,10.000
22.151,5.773,23.160,3.180,10.000
22.151,5.782,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.773,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.772,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.151,5.771,23.180,3.180,10.000
22.283,5.771,23.180,3.180,10.000
22.283,5.840,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.842,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.180,3.180,10.000
22.283,5.842,23.180,3.180,10.000
22.283,5.841,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.833,23.200,3.180,10.000
22.283,5.832,23.200,3.160,10.000
22.283,5.845,23.200,3.160,10.000
22.283,5.845,23.200,3.160,10.000
22.283,5.845,23.200,3.180,10.000
22.283,5.832,23.200,3.160,10.000
22.283,5.845,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.160,10.000
22.283,5.844,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
22.283,5.832,23.200,3.180,10.000
22.283,5.831,23.200,3.180,10.000
