xref[mm],s[mm],p[bar],u[V],t[ms] 
28.113,6.751,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.751,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.751,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.751,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.751,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.727,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.726,29.000,3.760,10.000
28.113,6.750,29.000,3.760,10.000
28.113,6.726,29.000,3.760,10.000
28.246,6.750,29.000,3.760,10.000
28.246,6.821,29.000,3.760,10.000
28.246,6.851,29.000,3.760,10.000
28.246,6.828,29.000,3.760,10.000
28.246,6.851,29.000,3.760,10.000
28.246,6.828,29.000,3.760,10.000
28.246,6.851,29.000,3.760,10.000
28.246,6.828,29.000,3.780,10.000
28.246,6.844,29.000,3.780,10.000
28.246,6.821,29.000,3.780,10.000
28.246,6.844,29.020,3.780,10.000
28.246,6.811,29.020,3.780,10.000
28.246,6.835,29.040,3.780,10.000
28.246,6.802,29.040,3.780,10.000
28.246,6.825,29.040,3.780,10.000
28.246,6.802,29.040,3.780,10.000
28.246,6.825,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.060,3.780,10.000
28.246,6.793,29.060,3.780,10.000
28.246,6.816,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.783,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.806,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.805,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.805,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.805,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.805,29.080,3.780,10.000
28.246,6.782,29.080,3.780,10.000
28.246,6.805,29.100,3.780,10.000
28.246,6.773,29.080,3.780,10.000
28.246,6.805,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.080,3.780,10.000
28.246,6.805,29.080,3.780,10.000
28.246,6.782,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.773,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.796,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.772,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.795,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.100,3.780,10.000
28.246,6.794,29.100,3.780,10.000
28.246,6.771,29.100,3.780,10.000
28.246,6.794,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.762,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.785,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.246,6.784,29.120,3.780,10.000
28.246,6.761,29.120,3.780,10.000
28.378,6.784,29.120,3.780,10.000
28.378,6.853,29.120,3.780,10.000
28.378,6.882,29.120,3.780,10.000
28.378,6.859,29.120,3.780,10.000
28.378,6.882,29.120,3.780,10.000
28.378,6.859,29.120,3.780,10.000
28.378,6.882,29.120,3.780,10.000
28.378,6.859,29.120,3.780,10.000
28.378,6.882,29.140,3.780,10.000
28.378,6.850,29.140,3.780,10.000
28.378,6.873,29.160,3.800,10.000
28.378,6.834,29.160,3.800,10.000
28.378,6.857,29.180,3.800,10.000
28.378,6.824,29.180,3.800,10.000
28.378,6.847,29.180,3.800,10.000
28.378,6.824,29.180,3.800,10.000
28.378,6.847,29.200,3.800,10.000
28.378,6.815,29.200,3.800,10.000
28.378,6.838,29.200,3.800,10.000
28.378,6.815,29.200,3.800,10.000
28.378,6.838,29.200,3.800,10.000
28.378,6.815,29.200,3.800,10.000
28.378,6.838,29.200,3.800,10.000
28.378,6.815,29.200,3.800,10.000
28.378,6.838,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.829,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.220,3.800,10.000
28.378,6.805,29.220,3.800,10.000
28.378,6.828,29.240,3.800,10.000
28.378,6.796,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.796,29.240,3.800,10.000
28.378,6.819,29.220,3.800,10.000
28.378,6.805,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.796,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.796,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.819,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.795,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.818,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
28.378,6.817,29.240,3.800,10.000
28.378,6.794,29.240,3.800,10.000
